link,price,area,room,toilet,address,lat,long
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/chao-ban-2-can-nha-lien-ke-3-tang-kiet-rong-4m-k96-dien-bien-phu-3-xti-id22143789,3 tỷ 590 triệu,41 m2,4 PN,3 WC,"Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06746,108.19719
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/gia-re-ban-nha-100m2-duong-an-duong-vuong-my-an-ngu-hanh-son-da-nang-5-id22117740,5 tỷ 500 triệu,100 m2,2 PN,1 WC,"An Dương Vương, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04355,108.23758
https://mogi.vn/quan-son-tra/mua-nha-biet-thu-lien-ke/can-ban-biet-thu-123m2-2-mat-tien-vung-thung-3-da-nang-gia-tot-7-19-id22123461,7 tỷ 190 triệu,123 m2,5 PN,4 WC,"Vũng Thùng 3, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.09745,108.23316
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/hot-gia-tot-nha-3-tang-x-55m2-k-3-thang-2-hai-chau-da-nang-sau-nha-mat-id22099477,3 tỷ 200 triệu,55 m2,3 PN,3 WC,"Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08562,108.21912
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nong-can-ban-nha-3-tang-x-56m2-k-tran-cao-van-xuan-ha-thanh-khe-3-19-t-id22101351,3 tỷ 190 triệu,56 m2,4 PN,2 WC,"Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",16.07243,108.20271
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/chu-ket-bank-can-ban-lo-dat-94m2-duong-son-thuy-3-ngu-hanh-son-3-09ti-id22160723,3 tỷ 90 triệu,94 m2,0 PN,0 WC,"Sơn Thủy 3, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.01245,108.25361
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nong-ban-nha-2-tang-k-129-duong-le-do-thanh-khe-da-nang-chi-1-x-ti-id22069925,1 tỷ 940 triệu,30 m2,2 PN,1 WC,"Lê Độ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06791,108.20152
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nong-ban-nha-2-tang-x-54m2-k-ong-ich-khiem-ngay-canh-bigc-trung-tam-tp-id22144545,2 tỷ 550 triệu,54 m2,3 PN,2 WC,"Ông Ích Khiêm, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",16.0668,108.21416
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/can-ban-nha-2-tangx-70m-k78-duong-le-thanh-nghi-hoa-cuong-bac-3-6ti-id22079382,3 tỷ 600 triệu,69 m2,3 PN,3 WC,"Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04076,108.21777
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-2-tangx67m2-k-nguyen-cong-tru-an-hai-dong-son-tra-da-nang-3t-id22053705,3 tỷ 90 triệu,67 m2,3 PN,3 WC,"Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.06531,108.23834
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/sup-ham-ban-dat-102m2-duong-my-da-dong-8-ngu-hanh-son-gan-bien-da-nang-id22091151,4 tỷ 300 triệu,102 m2,0 PN,0 WC,"Mỹ Đa Đông 8, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04433,108.2447
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/h0t-ban-nha-2-tang-x100m2-duong-thanh-luong-16-khu-do-thi-hoa-xuan-da-id22049873,4 tỷ 200 triệu,100 m2,3 PN,3 WC,"Cách Mạng Tháng 8, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",16.01412,108.19179
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/can-ban-dat-80m-tang-nha-c4-2pn-k37-ha-huy-giap-hoa-cuong-nam-da-nang-id22123908,2 tỷ 690 triệu,80 m2,2 PN,1 WC,"Hà Huy Giáp, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03553,108.21571
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/hang-hiem-ban-nha-3tang-x-65m2-k-oto-nguyen-phuoc-nguyen-thanh-khe-3-5-id22037095,3 tỷ 590 triệu,65 m2,3 PN,4 WC,"Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",16.05448,108.18343
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/gio-hang-dat-bien-son-tra-ngu-hanh-son-da-nang-2023-chinh-chu-can-ban-id22004665,5 tỷ,100 m2,0 PN,0 WC,"An Dương Vương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.04355,108.23758
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/h0t-can-ban-lo-dat-115m2-k-nguyen-van-thoai-p-my-an-q-ngu-hanh-son-id22024768,4 tỷ 399 triệu,115 m2,0 PN,0 WC,"Nguyễn Văn Thoại, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05362,108.23785
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/gio-hang-dat-bien-son-tra-ngu-hanh-son-da-nang-2023-chinh-chu-can-ban-id22004663,5 tỷ,100 m2,0 PN,0 WC,"An Thượng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.07331,108.24296
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/can-ban-can-goc-filmore-tang-cao-diem-ngam-hoang-hon-dep-nhat-dn-id22165631,2 tỷ 700 triệu,75 m2,2 PN,2 WC,"Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",16.0558,108.22367
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/can-ban-can-ho-terrace-truc-dien-song-han-tai-mt-bach-dang-da-nang-id22165685,4 tỷ,80 m2,2 PN,2 WC,"Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",16.0558,108.22367
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/can-ban-can-ho-1pn-view-song-han-tang-cao-balcony-rong-thoang-dang-id22165738,1 tỷ 700 triệu,52 m2,1 PN,1 WC,"Bạch Đằng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",16.0558,108.22367
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-5m5-truoc-mat-cong-vien-thoang-mat-bai-dau-xe-id22160658,4 tỷ 200 triệu,75 m2,1 PN,1 WC,"Vũ Quỳnh, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.07729,108.17301
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-cap-dat-nen-mat-tien-dao-duy-tu-trung-tam-da-nang-id22159388,11 tỷ,375 m2,0 PN,0 WC,"Song Hào, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",15.98967,108.26234
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/nha-pho-thuong-mai-4-tang-canh-song-han-so-do-lau-dai-vinh-vien-id22160707,13 tỷ 500 triệu,120 m2,4 PN,4 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-full-ngoai-that-so-huu-lau-dai-ven-bien-nam-da-nang-id22158088,12 tỷ,345 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/chinh-chu-ban-can-biet-thu-full-ho-boi-so-huu-lau-dai-ven-bien-dn-id22159338,12 tỷ,345 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/ban-nha-pho-4-tang-canh-song-han-so-do-lau-dai-id22159364,13 tỷ 500 triệu,120 m2,5 PN,4 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ngam-phao-hoa-2023-cung-regalpavillon-view-huong-song-han-sieu-dep-id22158076,13 tỷ 500 triệu,120 m2,5 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-villas-compound-view-kenh-sinh-thai-so-huu-lau-dai-ven-bien-dn-id22158040,12 tỷ,427 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-3-tang-full-ho-boi-so-huu-lau-dai-ben-canh-san-golf-id22158047,12 tỷ,345 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/chinh-chu-ban-biet-thu-3-tang-full-ngoai-that-view-kenh-sinh-thai-id22152921,12 tỷ,427 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-mat-song-2-mat-tien-7-sao-trung-tam-da-nang-id22152592,21 tỷ,300 m2,5 PN,5 WC,"Song Hào, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.98967,108.26234
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-pho-4-tang-canh-song-han-view-xem-phao-hoa-sieu-xin-id22148327,13 tỷ 500 triệu,120 m2,5 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03346,108.23031
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/biet-thu-ven-bien-nam-da-nang-so-huu-lau-lai-view-kenh-sinh-thai-id22148364,12 tỷ,345 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/chinh-chu-ban-can-biet-thu-view-kenh-sinh-thai-sieu-dep-so-huu-dai-id22143894,12 tỷ,345 m2,3 PN,3 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/chinh-chu-can-ban-biet-thu-view-song-427m2-so-huu-lau-dai-id22137215,12 tỷ,427 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/chinh-chu-ban-biet-thu-2-mat-tien-mat-song-trung-tam-so-huu-lau-dai-id22143872,23 tỷ,300 m2,5 PN,5 WC,"Song Hào, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.98967,108.26234
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/chinh-chu-ban-can-biet-thu-view-song-so-lau-dai-canh-san-golf-brg-id22131607,12 tỷ,427 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/chinh-chu-can-ban-cap-shophouse-3-5-tang-ven-bien-nam-da-nang-id22131541,3 tỷ 700 triệu,90 m2,4 PN,4 WC,"Võ Nguyên Giáp, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",16.02983,108.25417
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-dien-tich-rong-trung-tam-quan-thanh-khe-gan-sieu-thi-coopmart-id22148771,4 tỷ 50 triệu,100 m2,2 PN,2 WC,"Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.06688,108.1799
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-nguyen-tri-phuong-gia-dau-tu-nha-3-5-tang-xay-id22139539,14 tỷ 200 triệu,125 m2,6 PN,6 WC,"Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",16.0608,108.20521
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-4-tang-trung-tam-ngu-hanh-son-mat-duong-lon-chi-10-ty-id22163944,10 tỷ,98 m2,3 PN,2 WC,"Lê Văn Hiến, Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03718,108.24387
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/can-villa-cuoi-cung-cua-da-nang-hoi-tu-phong-thuy-ai-cung-muon-so-huu-id22164135,21 tỷ,300 m2,4 PN,5 WC,"Song Hào, Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.98967,108.26234
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-moi-xay-duong-3-thang-2-128m-chi-1x-ty-id22163972,19 tỷ,128 m2,3 PN,2 WC,"Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08562,108.21912
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-trung-tam-kiet-huynh-thuc-khang-chi-3-55-ty-vcb-ho-tro-3-3-ty-id22157840,3 tỷ 550 triệu,123 m2,3 PN,3 WC,"Nguyễn Trường Tộ Huỳnh Thúc Kháng, Phường Nam Dương, Quận Hải Châu, Đà Nẵng",16.05861,108.21823
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-nguyen-son-ngay-gan-skyline-nha-xay-kieu-can-ho-cho-t-id22119011,8 tỷ 300 triệu,90 m2,5 PN,6 WC,"Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03086,108.22932
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ngan-hang-thanh-ly-nhanh-nha-c4-pham-huu-nghi-gan-cay-xang-pham-hung-id22086539,2 tỷ 700 triệu,100 m2,2 PN,1 WC,"Phạm Hữu Nghi, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",15.98276,108.21213
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-nui-thanh-135m2-gan-ph-hoa-cuong-bac-id22000525,13 tỷ 500 triệu,135 m2,3 PN,2 WC,"Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04335,108.22148
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/so-huu-nha-2-tang-trung-tam-duong-le-duan-chi-1-7-ty-id22000469,1 tỷ 700 triệu,35 m2,3 PN,2 WC,"Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng",16.06851,108.20916
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/nh-thanh-ly-le-ngan-7m5-120m2-2-tang-2-mat-tien-truoc-sau-id21982447,5 tỷ 950 triệu,120 m2,2 PN,2 WC,"Lê Ngân, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02874,108.21085
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/nha-gac-lung-le-thach-125m2-gia-3-8-ty-id21981719,3 tỷ 800 triệu,125 m2,3 PN,2 WC,"Lê Thạch, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",16.05026,108.17358
https://mogi.vn/quan-cam-le/mua-mat-bang-cua-hang-shop-nhieu-muc-dich/ban-san-thuong-mai-dich-vu-hon-1600m2-mat-tien-duong-nguyen-huu-tho-id22043455,80 tỷ,1600 m2,0 PN,0 WC,"Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02978,108.20874
https://mogi.vn/quan-lien-chieu/mua-duong-noi-bo/ban-nha-2-tang-dep-dong-ke-duong-5-4m-id22162774,2 tỷ 500 triệu,70 m2,2 PN,1 WC,"Hoàng Văn Thái, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",16.10909,108.13038
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-gan-san-bay-da-nang-id22162869,4 tỷ,100 m2,2 PN,2 WC,"Cẩm Lệ, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",16.00969,108.20653
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-dep-tran-cao-van-o-va-kinh-doanh-dt90m2-6x15-gia-chi-4ty-id22162425,4 tỷ,90 m2,6 PN,5 WC,"Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",16.07371,108.21071
https://mogi.vn/quan-lien-chieu/mua-dat-kho-xuong/can-ban-kho-xuong-kcn-hoa-khanh-mo-rong-vi-tri-duong-10b-id22059909,28 tỷ,7800 m2,0 PN,0 WC,"Đường số 5, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",16.0799,108.13589
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-100m2-mt-man-quang-18-gan-son-tra-ocean-view-son-tra-3-9-ty-id22158740,3 tỷ 900 triệu,100 m2,0 PN,0 WC,"Mân Quang 8, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.11587,108.2966
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-mt-thanh-luong-16-hoa-xuan-gan-duong-dien-hong-4-2-ty-id22158778,4 tỷ 200 triệu,100 m2,3 PN,3 WC,"Thanh Lương 16, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",16.0096,108.22451
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mt-duong-thi-xuan-quy-10m5-gan-cho-bac-my-an-nhs-6-3-ty-id22158685,6 tỷ 300 triệu,97 m2,2 PN,1 WC,"Dương Thị Xuân Quý, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04239,108.24358
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-4t-my-an-17-co-14-can-ho-thu-nhap-gan-40tr-th-my-an-7-5-ty-id22156644,7 tỷ 500 triệu,110 m2,14 PN,14 WC,"Mỹ An 17, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.03895,108.2383
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-2-tang-kiet-nguyen-cong-tru-thong-vo-van-kiet-son-tra-3-09-ty-id22156581,3 tỷ 90 triệu,67 m2,4 PN,3 WC,"Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.06531,108.23834
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-to-hien-thanh-gan-bien-nguyen-van-thoai-son-tra-id21963393,7 tỷ 800 triệu,77 m2,4 PN,3 WC,"Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06026,108.243
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-ton-quang-phiet-7m5-gan-song-son-tra-5-2-ty-id22156761,5 tỷ 200 triệu,90 m2,3 PN,2 WC,"Vân Đồn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07405,108.22958
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-can-nha-c4-mat-tien-nguyen-dinh-chieu-4-3-ty-id22047217,4 tỷ 300 triệu,100 m2,2 PN,1 WC,"Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02474,108.24536
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-le-van-quy-gan-bien-pham-van-dong-an-hai-bac-son-tra-id21915399,12 tỷ 500 triệu,88 m2,0 PN,0 WC,"Lê Văn Quý, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0713,108.23822
https://mogi.vn/quan-son-tra/mua-nha-biet-thu-lien-ke/ban-villa-khu-duong-dinh-nghe-co-ho-boi-thu-nhap-hon-30tr-th-son-tra-id21987307,11 tỷ,113 m2,3 PN,3 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0692,108.23681
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/giam-250tr-ban-dat-mt-an-thuong-14-my-an-id21986576,4 tỷ 350 triệu,52 m2,0 PN,0 WC,"An Thượng 14, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04673,108.24238
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-4-tang-thai-thi-boi-9-ph-thu-nhap-20-tr-th-thanh-khe-3-9-ty-id22121693,3 tỷ 900 triệu,75 m2,9 PN,6 WC,"Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06838,108.19679
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-5-tang-mat-tien-luu-quy-ky-gan-phan-dang-luu-hai-chau-6-5ty-id22102324,6 tỷ 500 triệu,60 m2,3 PN,4 WC,"Lưu Quý Kỳ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03673,108.22328
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/giam-300tr-ban-lo-dat-mt-pham-khiem-ich-sat-minh-mang-khue-my-4-5-ty-id21909800,4 tỷ 500 triệu,100 m2,0 PN,0 WC,"Trương Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.01898,108.25492
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-171m2-ngang-8m2-mat-tien-nguyen-hoang-vi-tri-dep-kd-hai-chau-id22125443,16 tỷ 500 triệu,171 m2,2 PN,1 WC,"Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",16.05745,108.21305
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-khach-san-4-tang-mt-duong-3-2-thu-nhap-hon-50tr-th-hai-chau-id22123467,20 tỷ,125 m2,18 PN,18 WC,"Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08562,108.21912
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mat-tien-le-ninh-gan-bien-pham-van-dong-an-hai-bac-son-tra-id22102375,8 tỷ,93 m2,0 PN,0 WC,"Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07285,108.23704
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-171m2-ngang-8m2-mat-tien-nguyen-hoang-vi-tri-dep-kd-hai-chau-id22125297,16 tỷ 500 triệu,172 m2,0 PN,0 WC,"Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",16.05745,108.21305
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/giam-400tr-ban-nha-2-tang-chu-manh-trinh-gan-dh-ngoai-ngu-khue-trung-id21948494,4 tỷ 650 triệu,75 m2,3 PN,2 WC,"Cao Xuân Huy, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.03391,108.21354
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-4t-thai-thi-boi-gan-le-do-thu-nhap-20-tr-th-thanh-khe-3-9-ty-id22121724,3 tỷ 900 triệu,75 m2,9 PN,6 WC,"Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06838,108.19679
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-mt-do-ba-10m5-khu-pho-tay-an-thuong-my-an-13-ty-id22121611,13 tỷ,70 m2,2 PN,2 WC,"Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05085,108.24319
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-bien-duong-ngo-quang-huy-vi-tri-dep-gan-ho-nghinh-son-tra-8t-id22102348,8 tỷ,90 m2,0 PN,0 WC,"Vương Thừa Vũ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.08053,108.24418
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-2-tang-mt-bui-duong-lich-7m5-gan-song-han-son-tra-4-55-ty-id21944092,4 tỷ 550 triệu,72 m2,2 PN,2 WC,"Bùi Dương Lịch, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.08946,108.23209
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mat-tien-doan-khue-10m5-gan-k20-nam-viet-a-khue-my-4-7-ty-id22121481,4 tỷ 700 triệu,100 m2,0 PN,0 WC,"Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.02611,108.24381
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-3-tang-mat-tien-ton-that-tung-gan-nguyen-van-linh-thanh-khe-id21945322,7 tỷ 500 triệu,90 m2,4 PN,3 WC,"Tôn Thất Tùng, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",16.05783,108.21058
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-vu-ngoc-phan-ngay-cho-hoa-khanh-lien-chieu-6-3-ty-id21935719,6 tỷ 300 triệu,97 m2,3 PN,2 WC,"Nguyễn Đình Trọng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",16.07044,108.14835
https://mogi.vn/quan-ngu-hanh-son/mua-duong-noi-bo/ban-nha-kiet-ham-tu-co-12-ph-tro-gan-dh-kinh-te-id22090752,6 tỷ 700 triệu,167 m2,14 PN,0 WC,"Hàm Tử, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04696,108.23684
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-110m2-mat-tien-the-lu-gan-cho-an-hai-bac-son-tra-gia-tot-id21910136,5 tỷ 990 triệu,110 m2,0 PN,0 WC,"Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.08281,108.23586
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-2-tang-mt-le-thi-xuyen-gan-le-do-5-6-ty-id21973234,5 tỷ 600 triệu,69 m2,3 PN,2 WC,"Lê Thị Xuyến, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.06879,108.19998
